phone_number,is_valid,location
+1 571-946-8603,True,Virginia
+1 704-335-8192,True,"Charlotte, NC"
+1 226-286-6493,True,Ontario
+1 910-413-2154,True,North Carolina
+1 847-649-4860,True,Illinois
+1 488-413-6181,False,
+1 768-616-8922,False,
+1 984-391-4159,True,North Carolina
+1 831-910-9780,True,California
+1 379-561-3097,False,
+1 786-221-1433,True,Florida
+1 565-655-5606,False,
+1 489-602-3096,False,
+1 566-740-6946,True,
+1 309-763-1225,True,Illinois
+1 645-966-1102,False,
+1 749-904-0678,False,
+1 540-613-9026,True,Virginia
+1 724-631-6780,True,Pennsylvania
+1 249-236-0310,True,Ontario
+1 634-791-4020,False,
+1 742-699-3474,False,
+1 699-690-7510,False,
+1 224-737-5506,True,Illinois
+1 685-909-7120,False,
+1 347-549-1777,True,New York
+1 492-246-5469,False,
+1 899-538-8193,False,
+1 813-538-3562,True,Florida
+1 559-271-5290,True,"Fresno, CA"
+1 889-985-9750,False,
+1 345-801-2669,False,
+1 300-680-2482,False,
+1 279-375-5782,True,California
+1 815-696-2554,True,Illinois
+1 883-236-1088,False,
+1 212-416-7692,True,"New York, NY"
+1 687-942-4904,False,
+1 984-894-9384,True,North Carolina
+1 411-401-1970,False,
+1 737-371-8493,True,Texas
+1 964-321-3845,False,
+1 342-860-0760,False,
+1 358-672-0641,False,
+1 703-615-8422,True,Virginia
+1 906-577-8079,True,Michigan
+1 900-813-4115,True,
+1 242-511-6811,False,
+1 267-819-0375,True,Pennsylvania
+1 472-856-3957,False,
+1 940-926-4195,True,Texas
+1 211-794-0137,False,
+1 212-330-3680,True,"New York, NY"
+1 866-256-5559,True,
+1 471-907-6198,False,
+1 466-438-1837,False,
+1 490-200-7218,False,
+1 862-497-9883,True,New Jersey
+1 679-769-9049,False,
+1 671-294-7177,False,
+1 766-451-9328,False,
+1 671-244-0746,False,
+1 843-585-0521,True,South Carolina
+1 923-685-4256,False,
+1 589-578-5374,False,
+1 479-777-3560,True,Arkansas
+1 566-795-9865,True,
+1 294-617-6823,False,
+1 453-264-0260,False,
+1 976-438-5511,False,
+1 890-994-7406,False,
+1 399-969-8631,False,
+1 315-693-2855,True,New York
+1 525-292-0841,False,
+1 527-954-3562,False,
+1 872-482-4884,True,"Chicago, IL"
+1 611-814-5823,False,
+1 243-694-0113,False,
+1 728-907-0003,False,
+1 261-771-0815,False,
+1 593-612-8770,False,
+1 581-232-1280,True,Quebec
+1 666-333-9108,False,
+1 817-701-6004,True,Texas
+1 213-746-3124,True,"Los Angeles, CA"
+1 412-851-2919,True,Pennsylvania
+1 326-432-9419,False,
+1 251-926-7643,True,Alabama
+1 473-803-1288,False,
+1 673-695-8154,False,
+1 277-918-0789,False,
+1 687-686-9894,False,
+1 424-401-3901,True,California
+1 742-700-9778,False,
+1 541-250-6662,True,Oregon
+1 516-329-8124,True,New York
+1 309-527-8654,True,"El Paso, IL"
+1 771-745-7401,False,
+1 267-511-4462,True,Pennsylvania
+1 243-279-4704,False,
+1 548-877-8934,True,Ontario
+1 290-381-9168,False,
+1 594-628-5146,False,
+1 898-586-3742,False,
+1 852-227-9193,False,
+1 487-914-5826,False,
+1 927-554-2528,False,
+1 628-855-0360,True,California
+1 280-394-3280,False,
+1 602-278-7005,True,"Phoenix, AZ"
+1 550-571-2215,False,
+1 387-876-9153,False,
+1 915-726-1460,True,Texas
+1 831-918-2514,True,California
+1 856-251-0374,True,New Jersey
+1 983-977-5101,False,
+1 440-722-0435,True,Ohio
+1 581-785-3504,True,Quebec
+1 872-937-4411,True,"Chicago, IL"
+1 945-607-3464,False,
+1 265-323-0860,False,
+1 897-677-1299,False,
+1 429-773-4337,False,
+1 912-522-9705,True,Georgia
+1 292-873-1783,False,
+1 708-656-0018,True,"Cicero, IL"
+1 742-877-2524,False,
+1 779-303-6877,True,Illinois
+1 585-529-7909,True,New York
+1 734-336-2099,True,Michigan
+1 568-296-5324,False,
+1 724-289-3969,True,Pennsylvania
+1 621-225-2517,False,
+1 256-701-6873,True,Alabama
+1 911-232-7812,False,
+1 621-860-7408,False,
+1 584-348-9472,False,
+1 502-429-5384,True,"Louisville, KY"
+1 478-939-7857,True,Georgia
+1 452-758-1087,False,
+1 688-838-7707,False,
+1 828-625-4700,True,"Lake Lure, NC"
+1 244-812-2970,False,
+1 622-874-9640,True,Canada
+1 838-885-0935,True,New York
+1 899-974-5871,False,
+1 313-213-1337,True,Michigan
+1 962-325-1260,False,
+1 398-670-5417,False,
+1 520-634-6244,True,Arizona
+1 558-204-4713,False,
+1 531-303-6687,True,Nebraska
+1 318-885-4853,True,Louisiana
+1 964-980-1367,False,
+1 309-339-2589,True,Illinois
+1 945-642-7725,False,
+1 601-492-1173,True,Mississippi
+1 836-246-5242,False,
+1 331-550-2397,True,Illinois
+1 729-400-5728,False,
+1 569-539-2295,False,
+1 462-538-3793,False,
+1 268-496-3743,False,
+1 871-607-6466,False,
+1 444-712-3071,False,
+1 237-531-4173,False,
+1 340-234-2451,False,
+1 460-673-4306,False,
+1 655-921-5795,False,
+1 420-921-1233,False,
+1 700-315-1699,False,
+1 236-933-6812,True,British Columbia
+1 965-982-6639,False,
+1 390-868-5943,False,
+1 246-261-0828,True,Barbados
+1 701-286-2781,True,North Dakota
+1 305-715-6841,True,Florida
+1 941-331-3667,True,Florida
+1 616-704-6807,True,Michigan
+1 949-944-1609,True,California
+1 334-965-8923,True,Alabama
+1 756-609-2885,False,
+1 641-371-1335,True,Iowa
+1 447-313-9969,False,
+1 535-683-7722,False,
+1 703-739-3439,True,"Alexandria, VA"
+1 919-753-1178,True,North Carolina
+1 361-905-7091,True,Texas
+1 256-721-9977,True,"Huntsville, AL"
+1 411-298-2719,False,
+1 342-349-6265,False,
+1 970-491-5498,True,"Fort Collins, CO"
+1 956-439-6535,True,Texas
+1 379-413-1666,False,
+1 608-569-3375,True,Wisconsin
+1 796-563-3084,False,
+1 357-592-2573,False,
+1 319-210-0740,True,Iowa
+1 660-634-7127,True,Missouri
+1 637-634-9568,False,
+1 790-341-6151,False,
+1 418-203-8615,True,Quebec
+1 978-264-6314,True,"Acton, MA"
+1 948-581-6600,False,
+1 458-843-8811,True,Oregon
+1 549-793-8420,False,
+1 358-333-5069,False,
+1 510-992-0532,True,California
+1 767-684-4686,False,
+1 932-877-0578,False,
+1 486-871-6675,False,
+1 467-941-1687,False,
+1 960-366-8088,False,
+1 784-780-9987,False,
+1 359-902-1892,False,
+1 435-780-2747,True,Utah
+1 537-271-1989,False,
+1 416-891-2727,True,Ontario
+1 496-394-8266,False,
+1 483-213-4787,False,
+1 355-975-7089,False,
+1 514-241-0012,True,Quebec
+1 789-965-4095,False,
+1 849-288-8433,True,Dominican Republic
+1 371-354-0491,False,
+1 559-994-8654,True,California
+1 749-411-9298,False,
+1 247-890-1673,False,
+1 966-294-3202,False,
+1 356-732-2676,False,
+1 226-860-8438,True,Ontario
+1 513-666-3557,True,Ohio
+1 391-459-2763,False,
+1 394-732-8794,False,
+1 301-432-5562,True,Maryland
+1 212-867-8542,True,"New York, NY"
+1 682-868-3331,True,Texas
+1 615-724-1884,True,Tennessee
+1 292-302-2873,False,
+1 910-262-7007,True,"Wilmington, NC"
+1 795-867-8895,False,
+1 458-601-9179,True,Oregon
+1 253-212-5605,True,Washington State
+1 863-938-7603,True,Florida
+1 960-386-2057,False,
+1 687-356-9056,False,
+1 855-736-8691,True,
+1 573-732-6844,True,"Bourbon, MO"
+1 453-895-1366,False,
+1 900-442-5338,True,
+1 474-205-7239,False,
+1 782-821-1056,True,Nova Scotia/Prince Edward Island
+1 806-443-8694,True,Texas
+1 510-549-8313,True,"Berkeley, CA"
+1 783-866-0700,False,
+1 892-873-6578,False,
+1 476-813-9941,False,
+1 233-472-6027,False,
+1 335-512-0289,False,
+1 680-554-9210,True,New York
+1 465-854-9824,False,
+1 543-204-5724,False,
+1 916-711-6374,True,California
+1 749-500-7301,False,
+1 843-851-6945,True,"Summerville, SC"
+1 720-389-2786,True,Colorado
+1 355-393-3051,False,
+1 614-541-9731,True,Ohio
+1 497-480-3958,False,
+1 829-400-1394,True,Dominican Republic
+1 933-866-3508,False,
+1 908-622-5891,True,New Jersey
+1 424-794-7295,True,California
+1 373-247-0033,False,
+1 930-476-8988,True,Indiana
+1 517-355-2881,True,"East Lansing, MI"
+1 354-962-1498,False,
+1 362-987-9308,False,
+1 663-435-9296,False,
+1 321-938-5891,True,Florida
+1 625-423-7051,False,
+1 217-250-6701,True,Illinois
+1 296-627-9298,False,
+1 828-875-5823,True,North Carolina
+1 326-575-1943,False,
+1 246-217-7584,False,
+1 881-990-0783,False,
+1 565-763-6696,False,
+1 348-265-1780,False,
+1 626-788-4627,True,California
+1 560-837-7768,False,
+1 350-332-4370,False,
+1 767-416-9293,False,
+1 337-986-0984,True,Louisiana
+1 391-301-3684,False,
+1 758-859-2621,False,
+1 320-590-5242,True,Minnesota
+1 887-340-6212,False,
+1 794-312-2280,False,
+1 614-547-3432,True,Ohio
+1 254-506-7727,True,Texas
+1 499-637-8962,False,
+1 390-789-5735,False,
+1 816-448-6208,True,Missouri
+1 425-746-4667,True,"Bellevue, WA"
+1 899-679-1348,False,
+1 436-987-2247,False,
+1 248-541-0917,True,Michigan
+1 666-593-8572,False,
+1 860-939-3952,True,Connecticut
+1 739-867-7792,False,
+1 794-316-8171,False,
+1 444-383-9647,False,
+1 954-521-1743,True,Florida
+1 345-309-1495,False,
+1 772-375-5962,True,Florida
+1 472-880-9825,False,
+1 470-922-8020,True,Georgia
+1 756-394-8951,False,
+1 359-421-6855,False,
+1 372-225-5693,False,
+1 982-610-7363,False,
+1 929-288-3784,True,New York
+1 509-988-2722,True,Washington State
+1 718-286-0092,True,New York
+1 665-594-4552,False,
+1 239-671-7968,True,Florida
+1 770-291-0914,True,Georgia
+1 477-508-6036,False,
+1 795-422-5514,False,
+1 304-491-0119,True,West Virginia
+1 768-700-1479,False,
+1 234-836-3974,True,Ohio
+1 927-266-3239,False,
+1 379-595-5158,False,
+1 691-309-9240,False,
+1 585-994-7075,True,New York
+1 564-548-0654,True,Washington State
+1 349-573-7802,False,
+1 682-557-5674,True,Texas
+1 354-295-0184,False,
+1 253-957-7197,True,Washington State
+1 927-466-3568,False,
+1 466-407-6736,False,
+1 565-572-6701,False,
+1 610-739-7908,True,Pennsylvania
+1 628-428-9082,True,California
+1 406-514-3749,True,Montana
+1 910-389-2737,True,North Carolina
+1 402-230-1922,True,Nebraska
+1 266-823-2773,False,
+1 335-964-4020,False,
+1 643-532-6911,False,
+1 890-978-2054,False,
+1 894-593-0213,False,
+1 566-448-8325,True,
+1 509-899-0626,True,Washington State
+1 888-347-0969,True,
+1 815-895-4811,True,"Sycamore, IL"
+1 282-368-5983,False,
+1 229-502-2237,True,Georgia
+1 608-855-0298,True,Wisconsin
+1 797-794-8043,False,
+1 417-807-4127,True,Missouri
+1 598-300-5705,False,
+1 586-569-3055,True,Michigan
+1 950-963-9709,False,
+1 795-336-0227,False,
+1 780-835-5447,True,"Fairview, AB"
+1 906-627-2030,True,Michigan
+1 705-384-7367,True,"Sundridge, ON"
+1 203-565-9844,True,Connecticut
+1 847-357-0367,True,Illinois
+1 378-597-5566,False,
+1 421-628-1847,False,
+1 474-570-6636,False,
+1 822-674-5911,False,
+1 880-815-3666,False,
+1 238-920-3161,False,
+1 536-833-3306,False,
+1 971-432-7149,True,Oregon
+1 539-566-0196,True,Oklahoma
+1 730-465-2491,False,
+1 480-599-6503,True,Arizona
+1 369-389-8389,False,
+1 723-643-4012,False,
+1 445-588-3442,True,Philadelphia
+1 807-591-6855,True,Ontario
+1 753-871-3078,False,
+1 461-495-6484,False,
+1 504-305-5665,True,"Kenner, LA"
+1 798-345-4681,False,
+1 579-212-1053,True,Quebec
+1 673-375-3091,False,
+1 274-862-3776,False,
+1 524-920-1846,False,
+1 243-399-2197,False,
+1 220-778-0804,True,Ohio
+1 370-345-1553,False,
+1 921-390-2982,False,
+1 358-627-1847,False,
+1 477-393-2819,False,
+1 367-604-4052,False,
+1 764-821-3403,False,
+1 626-206-3415,True,California
+1 291-420-9344,False,
+1 342-926-7207,False,
+1 329-225-3972,False,
+1 740-898-4047,True,Ohio
+1 359-795-7956,False,
+1 332-381-8790,True,"New York, NY"
+1 446-288-8015,False,
+1 372-919-3502,False,
+1 780-747-7338,True,Alberta
+1 827-920-1209,False,
+1 670-313-0543,False,
+1 480-718-4569,True,Arizona
+1 850-303-5629,True,Florida
+1 912-481-0684,True,Georgia
+1 864-734-4609,True,South Carolina
+1 461-995-5822,False,
+1 616-970-1198,True,Michigan
+1 399-383-1080,False,
+1 867-557-7869,True,Northwest Territories/Nunavut/Yukon
+1 780-588-4484,True,Alberta
+1 673-717-6906,False,
+1 455-681-1912,False,
+1 816-661-5531,True,Missouri
+1 655-584-1519,False,
+1 615-324-4426,True,Tennessee
+1 273-378-4745,False,
+1 775-662-2803,True,Nevada
+1 286-616-0089,False,
+1 538-628-7929,False,
+1 540-853-4425,True,"Roanoke, VA"
+1 986-807-9854,True,Idaho
+1 432-613-8357,True,Texas
+1 462-897-3252,False,
+1 359-990-9321,False,
+1 220-469-6879,True,Ohio
+1 593-934-8392,False,
+1 605-201-2388,True,South Dakota
+1 535-589-5154,False,
+1 545-537-0073,False,
+1 594-451-9892,False,
+1 259-941-5487,False,
+1 990-944-3386,False,
+1 634-948-1779,False,
+1 469-430-6029,True,Texas
+1 472-312-7046,False,
+1 928-801-1715,True,Arizona
+1 590-834-5459,False,
+1 907-724-7519,True,Alaska
+1 343-258-9179,True,Ontario
+1 402-495-6847,True,Nebraska
+1 529-482-3740,False,
+1 939-531-1732,True,Puerto Rico
+1 959-793-0174,True,Connecticut
+1 471-520-3082,False,
+1 640-769-1110,True,New Jersey
+1 672-810-1429,True,British Columbia
+1 307-317-9772,True,Wyoming
+1 885-348-8041,False,
+1 207-676-0739,True,"North Berwick, ME"
+1 215-215-2632,True,Pennsylvania
+1 575-932-9966,True,New Mexico
+1 970-382-8912,True,"Durango, CO"
+1 911-905-1153,False,
+1 289-908-8828,True,Ontario
+1 282-727-0752,False,
+1 260-260-5874,True,Indiana
+1 587-773-5858,True,Alberta
+1 597-723-6264,False,
+1 579-262-9649,True,Quebec
+1 493-316-0287,False,
+1 802-784-0756,True,Vermont
+1 886-594-9080,False,
+1 871-306-2825,False,
+1 491-465-2987,False,
+1 404-553-8046,True,Georgia
+1 654-970-5184,False,
+1 773-602-5651,True,"Chicago, IL"
+1 478-740-2210,True,Georgia
+1 496-321-1388,False,
+1 957-536-0883,False,
+1 627-942-1703,False,
+1 483-532-0928,False,
+1 748-340-2668,False,
+1 903-808-8654,True,Texas
+1 840-363-0220,False,
+1 814-863-9956,True,Pennsylvania
+1 664-598-4113,False,
+1 497-944-1870,False,
+1 835-979-4986,False,
+1 451-438-3509,False,
+1 903-867-9483,True,Texas
+1 918-361-8794,True,Oklahoma
+1 612-829-2131,True,"Minneapolis, MN"
+1 816-574-1557,True,Missouri
+1 526-958-9308,False,
+1 268-511-0985,False,
+1 471-933-9292,False,
+1 721-639-8247,False,
+1 897-540-1641,False,
+1 305-454-3510,True,Florida
+1 939-579-5515,True,Puerto Rico
+1 302-849-7397,True,Delaware
+1 614-203-4141,True,Ohio
+1 758-665-7471,False,
+1 899-387-6334,False,
+1 813-901-7586,True,Florida
+1 367-689-3684,False,
+1 533-391-2164,True,
+1 238-980-2172,False,
+1 653-457-8203,False,
+1 246-621-2689,True,Barbados
+1 918-801-6005,True,Oklahoma
+1 828-920-7039,True,North Carolina
+1 551-542-5864,True,New Jersey
+1 367-722-2661,False,
+1 775-651-9213,True,Nevada
+1 465-496-6297,False,
+1 573-375-7157,True,Missouri
+1 619-465-1538,True,California
+1 649-595-9095,False,
+1 757-541-3216,True,"Chesapeake, VA"
+1 911-372-2371,False,
+1 783-475-9792,False,
+1 499-808-9200,False,
+1 356-710-6159,False,
+1 942-818-8688,False,
+1 652-201-7422,False,
+1 976-351-7144,False,
+1 289-332-8141,True,Ontario
+1 779-349-8426,True,Illinois
+1 691-589-1271,False,
+1 715-421-9444,True,"Wisconsin Rapids, WI"
+1 720-933-4940,True,Colorado
+1 751-827-9906,False,
+1 724-596-9061,True,Pennsylvania
+1 650-231-3983,True,California
+1 841-911-0918,False,
+1 568-516-6446,False,
+1 296-279-5818,False,
+1 928-205-9734,True,Arizona
+1 862-395-8881,True,New Jersey
+1 931-304-0137,True,Tennessee
+1 494-355-1085,False,
+1 546-425-5957,False,
+1 343-502-1931,True,Ontario
+1 829-254-3846,True,Dominican Republic
+1 526-748-1963,False,
+1 381-221-3060,False,
+1 916-258-8993,True,California
+1 919-504-2336,True,North Carolina
+1 417-259-1602,True,Missouri
+1 375-463-1628,False,
+1 780-849-6144,True,"Slave Lake, AB"
+1 773-643-7197,True,"Chicago, IL"
+1 811-725-2492,False,
+1 909-736-8674,True,California
+1 328-400-4070,False,
+1 324-899-2180,False,
+1 570-282-3611,True,"Carbondale, PA"
+1 973-460-9283,True,New Jersey
+1 711-306-6792,False,
+1 246-639-4197,False,
+1 642-953-3658,False,
+1 766-674-9159,False,
+1 683-521-7580,False,
+1 519-319-2039,True,Ontario
+1 876-537-1694,True,Jamaica
+1 521-703-7554,True,
+1 829-602-2873,True,Dominican Republic
+1 978-836-5460,True,Massachusetts
+1 889-344-0719,False,
+1 928-456-4383,True,Arizona
+1 939-229-1941,True,Puerto Rico
+1 747-896-5041,True,California
+1 290-267-8961,False,
+1 261-660-4610,False,
+1 946-378-1861,False,
+1 628-937-3171,True,California
+1 870-238-9445,True,"Wynne, AR"
+1 981-486-9381,False,
+1 327-261-6920,False,
+1 403-846-7993,True,Alberta
+1 623-624-8619,True,Arizona
+1 304-546-1451,True,West Virginia
+1 922-253-5556,False,
+1 232-319-2928,False,
+1 953-427-1227,False,
+1 588-332-5014,True,
+1 816-776-1931,True,"Richmond, MO"
+1 378-401-5431,False,
+1 443-812-3736,True,Maryland
+1 316-481-2650,True,Kansas
+1 614-329-6435,True,Ohio
+1 451-285-9702,False,
+1 649-277-8017,False,
+1 713-683-9369,True,"Houston, TX"
+1 678-227-4426,True,Georgia
+1 784-402-4658,False,
+1 623-475-9047,True,Arizona
+1 456-795-3022,False,
+1 579-327-1927,True,Quebec
+1 755-587-5546,False,
+1 222-303-7052,False,
+1 701-563-2064,True,North Dakota
+1 669-471-8442,True,California
+1 248-612-4452,True,Michigan
+1 818-227-3305,True,California
+1 313-799-0814,True,Michigan
+1 914-514-2803,True,New York
+1 930-734-4620,True,Indiana
+1 426-326-3478,False,
+1 334-855-7429,True,Alabama
+1 774-810-2864,True,Massachusetts
+1 569-969-7394,False,
+1 259-582-7167,False,
+1 619-430-0873,True,California
+1 688-518-6707,False,
+1 413-860-2847,True,Massachusetts
+1 814-549-7065,True,Pennsylvania
+1 252-457-4856,True,North Carolina
+1 251-866-5476,True,"Citronelle, AL"
+1 780-834-7965,True,Alberta
+1 745-978-5263,False,
+1 368-989-7392,False,
+1 213-247-8653,True,"Los Angeles, CA"
+1 833-808-1992,True,
+1 778-843-4600,True,British Columbia
+1 301-906-4921,True,Maryland
+1 955-564-2178,False,
+1 909-774-5981,True,California
+1 221-746-4271,False,
+1 883-678-4618,False,
+1 959-992-6273,True,Connecticut
+1 667-903-4903,True,Maryland
+1 632-332-8895,False,
+1 693-738-9494,False,
+1 334-251-7131,True,Alabama
+1 695-462-6031,False,
+1 962-374-3677,False,
+1 371-214-3517,False,
+1 675-593-3044,False,
+1 937-397-7063,True,Ohio
+1 395-727-0786,False,
+1 846-660-9689,False,
+1 335-358-6985,False,
+1 379-745-9180,False,
+1 451-891-1825,False,
+1 783-546-7559,False,
+1 483-420-3868,False,
+1 667-264-8831,True,Maryland
+1 744-276-7139,False,
+1 402-661-1517,True,Nebraska
+1 758-872-9086,False,
+1 549-515-1998,False,
+1 804-693-7807,True,"Gloucester Courthouse, VA"
+1 878-921-2634,True,Pennsylvania
+1 963-276-5327,False,
+1 210-500-3066,True,"San Antonio, TX"
+1 546-441-6934,False,
+1 583-418-2376,False,
+1 995-867-9472,False,
+1 351-442-5536,True,Massachusetts
+1 712-427-2011,True,Iowa
+1 738-500-6764,False,
+1 637-213-4971,False,
+1 929-498-1820,True,New York
+1 956-992-3171,True,"McAllen, TX"
+1 659-271-4710,False,
+1 249-871-7780,True,Ontario
+1 998-295-2134,False,
+1 766-731-6462,False,
+1 566-315-7494,True,
+1 252-882-2523,True,North Carolina
+1 814-524-4925,True,Pennsylvania
+1 207-903-8147,True,Maine
+1 434-703-3170,True,Virginia
+1 782-306-5854,True,Nova Scotia/Prince Edward Island
+1 503-814-4067,True,Oregon
+1 858-266-6144,True,California
+1 452-810-3395,False,
+1 692-858-9558,False,
+1 777-687-2881,False,
+1 329-386-9914,False,
+1 544-506-6834,True,
+1 619-794-0722,True,"San Diego, CA"
+1 799-797-3703,False,
+1 268-947-7367,False,
+1 428-736-9470,False,
+1 533-828-4908,True,
+1 758-907-4477,False,
+1 421-902-4409,False,
